Text,Label
"@BernieSanders Or maybe we're just tired of the DSA and the extreme left cosplay communists and we're moving on.  I'm all for min wage increases and a reasonable UHC plan, but I'm 100% just done with people LARPing as unironic maoists and stalinists.",3
@BernieSanders Mr senator stimulus checks is a must in the 3.5 package fixing cities and construction will cause another break down if u don't fix the ppl u have to build both the ppl and the,3
@BernieSanders needs to work on student debt relief and tax cuts for working class people taking care of their disabled sibling and wife - like me. People with kids shouldn’t be the only ppl getting tax credits.,3
"@BernieSanders we need a forth stimulus check to keep up with the price s at the store. small buisness need help with rasing inventory prices to keep open, the products go to the highest bidder not the small business. thank you",3
@BernieSanders @ninaturner Please help with 4th stimulus check (s),3
@BernieSanders  sir please exclude a stimulus check with the next stimulus package.  I barely survive on ssdi 700 a month.  We need help,3
@BernieSanders stood up for us during the last stimulus and we really appreciate it you were Relentless and did not give up and I was very proud of you since you're in charge right now can you please consider 4th stimulus check(s)? . I wrote a paper on you in high school fyi.😉👍,3
"@BernieSanders my family does not have dependents under 18 so we cannot get monthly assistance payment but my family means it just as bad. My family needs a 4th stimulus check very bad(2million+signatures)... it would make all the difference in the world seriously.  

GOD BLESS",3
@BernieSanders Start saying climate catastrophe because change ain’t happening.,3
"@BernieSanders I keep wondering. Help me understand Bernie. Vaccinated folks with COVID keep saying, “This would have been so much worse if I was not vaccinated.”  How do they know that?",3
@BernieSanders Serves on the budget committee. Lol.  How the fuck are bridges and roads helping the environment. If this has been going for 30 years. Why the fuck didnt Obama do something.what what silence,3
"@BernieSanders https://t.co/wyJOc9FnAL Nothing to see here (there is). Don’t believe “the big lie” (except it wasn’t). No worries. Trump can fix it in 2024.
@TheDemocrats @HouseDemocrats @SpeakerPelosi @KamalaHarris @JoeBiden @SenateDems @SenSchumer @justicedems @MittRomney @CNNPolitics",3
@BernieSanders At what point do we set up an education requirement for candidacy of public office? A scientifically illiterate individual should not be a congressperson who enacts laws about which they cannot even understand. You can represent the uneducated masses without being uneducated.,3
"@BernieSanders What a waste of time. As much as you hate these so called rich people, They've provided jobs and opportunities for hard working people. Bernie what have you done other than pay somebody to tweet nonsense for you?",3
@BernieSanders The pandemic isn’t over! Cases rising! Help American people! $2000/monthly for NOW NOT IN September Congress get your s-t straight stop changing the dates when the recon will be finished you also told us recurring stimulus checks were in the bill when they’re not,3
"RT @VABVOX: @BernieSanders Oh Bernie, no! This is terrible messaging. Nina Turner raised 3x the money Shontel Brown did. But Brown went doo…",3
@BernieSanders The pandemic isn’t over! Cases are rising! Help American people! $2000/monthly for NOW NOT IN September Congress get your s-t straight stop changing the dates when the recon will be finished you told us recurring stimulus checks were in the bill when they’re not,3
"@BernieSanders 
""Well, Senator McConnell, things are changing. For once in a very long time, the United States Congress is going to stand with working families and not just the rich and the powerful.""

Pass the bipartisan infrastructure bill today!!

#ONEV1 #FreshVoicesRise https://t.co/kGISUxxmDb",3
@BernieSanders we still need stimulus checks even if we don’t have children. My pay is still cut since March 2020 and my husband and my self are cancer patients. #Stimuluscheck,3
@BernieSanders Why not cap a CEO pay to a percentage above the majority of the employees average?,3
"@BernieSanders Or Bernie, maybe it’s because she wasn’t a good candidate and didn’t offer anything to the voters of the district. Just saying…",3
@BernieSanders @Emolclause One note young people are not the only ones who care about the environment 🤨,3
@BernieSanders Who will become a CNA and change your Depends when they can make as much as a Walmart Greeter?,3
@BernieSanders If things don't change drastically immediately I don't think the earth has more than a 100 yrs left.,3
@BernieSanders failure when prices keep going up,3
"@BernieSanders Please reform SSI as well, it's hard living off of 794 a month. Millions of us need stimulus checks also. It is so hard out here, price are so high and we can't afford to keep up on our expenses. So many are losing their homes and cars, it could help us.",3
"@BernieSanders @POTUS @JoeBiden @VP @KamalaHarris @SpeakerPelosi please include stimulus relief in the next package. I am a single mother and have been teaching and caring for my children, while trying to still support this home through this whole pandemic and we are struggling.",3
"@BernieSanders Yes we want you to pay your fair share. You do not have to take deductions, but you do.",3
"@BernieSanders You being rich, you know that they are taxed, you do not have to take any tax deductions, but you do. Time for you to be honest.",3
@BernieSanders American Families need $2000 a month until a year after this pandemic is over!,3
"@BernieSanders Please do everything possible to increase the costs of goods &amp; services by 200% to 1000% or more. We must all pay until it hurts, then make it hurt more.",3
@BernieSanders You better park your private jet,3
@BernieSanders can you please help the low income people of the United States receive a stimulus package. I am on ssdi and only being home $849.00 a month and I’m having to choose between eating and my medication and it is really hard with the inflammation.,3
@BernieSanders please add a stimulus check for Americans in this 3.5 package Americans are still in desperate need of this thank u!,3
@BernieSanders @Byybz This literally not doing anything more at this point.,3
"@BernieSanders @IlhanMN @AOC @RashidaTlaib @JoeBiden @AyannaPressley  Why R we giving $250 a month to kids when they have working parents. There are plenty of Federal. STATE, COUNTY, CITY &amp; ORGANIZATION PROGRAMS 4 FAMILIES WITH KIDS. BUT OUR COUNTRY DOESNT DO ANYTHING 4 our poor",3
"@SenWarren The extended pause is a relief. This isn’t enough! We demand financial freedom from the predatory system that did this. #CancelStudentDebt

@POTUS @PressSec @SenSchumer @SenWarren @SenSanders @RepAOC @SpeakerPelosi @nytimes @nowthisnews @mikiebarb @DebtCrisisOrg @SecCardona @NPR",3
@SenWarren They need to pay their debts not the tax payers!,3
@SenWarren Well put legislation out for that. But all that isn’t infrastructure!,3
"@SenWarren Childcare is NOT, NEVER WAS AND NEVER WILL BE INFRASTRUCTURE1

CHILDCARE IS BEST PROVIDED BY THE FAMILY!",3
@SenWarren Nothing is ever enough for you... put the measures you think the people want on the next ballot. You'll find they don't pass.,3
"@SenWarren Kill the damn filibuster and quit letting the @GOP dictate terms!

#KillTheFilibuster #EndCitizensUnited #EndGerrymandering #TaxTheRich #ForThePeople https://t.co/btPzjDoXoL",4
"@SenWarren Elizabeth, please put pressure on the president to stop pipeline 3!!!!!",3
"@SenWarren we really need monthly check added to the 4th stimulus package. The cost of food and gas has risen and continues to rise. Im on ssi and I don't get much from snap, snap is also ending the extra help in September. We the people really need help through this crisis.",3
"@SenWarren Elizabeth, each conversation can be had with the citizens of this country.  But, stop conflating different discussions. Thanks.",3
@SenWarren @SenAngusKing @RepDonBeyer That $700 billion will be paid by consumers including those who make less than $400K per year!,3
@SenWarren Which in turn makes the everyday Americans pay for it.  The big corps will raise there prices to pay for there so called higher taxes or they will just close there business and move great job Elizabeth.  Way to tax the middle class,3
@SenWarren @SenAngusKing When you put taxes on businesses those taxes are considered a cost of the business and then are covered by increasing prices.  The tax will indirectly be paid by the consumer Including families making less than$ 400 K per year!,3
@SenWarren could you please include stimulus checks (recurring)in this package. The people really need it.,3
"@SenWarren I think you know that already, but you are banking on the sheeple not knowing it.",3
@SenWarren You have destroyed so much and you still want more.,3
@SenWarren First let's get this bill passed in the House. Tell your fellow House progressives to stop playing games or we will wind up with neither bill.,3
@SenWarren Everything you propose Is paid for by someone else.  Tax tax tax.  It’s not like the rich got rich by being stupid.,3
"@SenWarren Not only is your infrastructure crumbling so is your USD! Why aren’t you warning the public!
https://t.co/URVFnntR6m",3
@SenWarren How much are you kicking in?,3
"@SenWarren Ok but at some point rents will need to be paid, then what? How about not handing anyone money until rents have been paid in full.... landlords need to pay off their stuff they are people too im just saying....",3
@SenWarren We need public housing not more funds for Pentagon!,3
@SenWarren Is that what really happened though?,3
@SenWarren You’ve hampered your great nations future. You need to give way to forward thinking younger generation.,3
@SenWarren you think we are ever voting blue again???  you are a FOOL. https://t.co/1lROV58llQ,3
"@SenWarren What’s their fair share and what is yours Liz?
You are worth over $12M",3
"@SenWarren Yes, when are those bills removing all these tax loopholes for Wall Street &amp; the Wealthy going to come up for vote?
There is no reason unrealized capital gains cannot be taxed. You sell enough stock, etc to pay taxes on the gains.",3
